name,postcode,category,review_count,rating,price,distance,latitude,longitude
Salumi Vino,H2Y 1C7,Wine Bars,41.0,4.0,$$$,1114.3161012855765,45.501863463435576,-73.5439610481262
Méchant Bœuf Bar & Brasserie,H2Y 1Z3,Cocktail Bars,182.0,3.5,$$$,850.4312831481518,45.501863463435576,-73.5439610481262
Les 3 Brasseurs,H2Y 1G7,Bars,220.0,3.5,$$,895.7048808873182,45.501863463435576,-73.5439610481262
Philemon Bar,H2Y 1Z4,Wine Bars,71.0,3.5,$$,873.4086264659124,45.501863463435576,-73.5439610481262
Perché,H2Y 1E7,Cocktail Bars,42.0,3.5,$$$,938.6382585899765,45.501863463435576,-73.5439610481262
Terrasse William Gray,H2Y 3A6,Bars,59.0,3.5,$$$,952.2379727099931,45.501863463435576,-73.5439610481262
Buvette Pastek,H2Y 2A1,Wine Bars,13.0,4.5,,899.9188949137181,45.501863463435576,-73.5439610481262
La Cage,H8N 1X1,Sports Bars,11.0,2.5,$$,504.105918918962,45.44404309237571,-73.61375212669373
Le Belle et la Boeuf,H8N 1X1,Bars,14.0,3.0,,465.9839926439881,45.44404309237571,-73.61375212669373
Nawab-e Punjab,H8N 1X8,Cocktail Bars,6.0,3.5,,961.1522120695807,45.44404309237571,-73.61375212669373
Bar Station 77,H8N 1X7,Bars,1.0,1.0,,1050.2738893811068,45.44404309237571,-73.61375212669373
Barroco,H2Y 2A3,Cocktail Bars,297.0,4.5,$$$,961.4507849563889,45.49276061084002,-73.55641052126883
Holder,H2Y 2G3,Bars,369.0,4.0,$$$,866.6417244942305,45.49276061084002,-73.55641052126883
Industria Pizzeria + Bar,H3C 0L8,Bars,44.0,3.5,$$,26.031369018755086,45.49276061084002,-73.55641052126883
Pub Saint Pierre,H2Y 2M7,Bars,101.0,4.5,$$,949.6480212799933,45.49276061084002,-73.55641052126883
Place Carmin,H3C 1P1,Bars,29.0,5.0,,612.8715338999166,45.49276061084002,-73.55641052126883
Monopole,H3C 2M8,Wine Bars,21.0,5.0,$$,443.2294566618172,45.49276061084002,-73.55641052126883
Mélisse,H3C 1N8,Wine Bars,43.0,4.5,$$,637.7994910284559,45.49276061084002,-73.55641052126883
Perles et Paddock,H1T 3M7,Cocktail Bars,50.0,4.0,$$$$,1097.7120449127297,45.49276061084002,-73.55641052126883
Pub Lord William,H3J,Bars,38.0,4.0,$$,1053.1807683849186,45.49276061084002,-73.55641052126883
India Rosa - Griffintown,H3C 0M1,Cocktail Bars,9.0,3.5,,80.48961697456093,45.49276061084002,-73.55641052126883
Nacarat,H3B 4A5,Cocktail Bars,26.0,4.5,$$$,1265.5273417938538,45.49276061084002,-73.55641052126883
Vargas,H3B 1X8,Sushi Bars,95.0,3.5,$$$,1293.4157392726506,45.49276061084002,-73.55641052126883
Bazart - Cuisine Gourmande,H3C 1S4,Cocktail Bars,5.0,4.0,,291.6723900230511,45.49276061084002,-73.55641052126883
Bulma Bar,H3C 1J2,Bars,13.0,4.5,,866.1719423918638,45.49276061084002,-73.55641052126883
La Canting,H3K 0B3,Wine Bars,8.0,5.0,,1033.2357947118376,45.49276061084002,-73.55641052126883
Le Bureau,H3J 1M1,Bars,31.0,3.5,$$$,942.7001143135346,45.49276061084002,-73.55641052126883
Hang,H3C 0S5,Bars,9.0,5.0,,867.5105281885678,45.49276061084002,-73.55641052126883
Palma,H3C 0L8,Wine Bars,2.0,3.0,,59.57974998381445,45.49276061084002,-73.55641052126883
Lloyd,H3B 4C9,Tapas Bars,10.0,4.0,,1038.7094868578247,45.49276061084002,-73.55641052126883
Nhậu Bar,H2Y 2E5,Bars,31.0,4.0,,776.0136505168841,45.49276061084002,-73.55641052126883
Barroco,H2Y 2A3,Cocktail Bars,297.0,4.5,$$$,494.56658128068227,45.49750375338383,-73.55284452438353
Holder,H2Y 2G3,Bars,369.0,4.0,$$$,488.43272945347184,45.49750375338383,-73.55284452438353
Place Carmin,H3C 1P1,Bars,29.0,5.0,,379.33374732422425,45.49750375338383,-73.55284452438353
Monopole,H3C 2M8,Wine Bars,21.0,5.0,$$,224.81772103481003,45.49750375338383,-73.55284452438353
The Keg Steakhouse + Bar - Montreal,H2Y 1G2,Bars,234.0,4.0,$$$,956.1351447337768,45.49750375338383,-73.55284452438353
Mélisse,H3C 1N8,Wine Bars,43.0,4.5,$$,400.54617488571347,45.49750375338383,-73.55284452438353
Pub Saint Pierre,H2Y 2M7,Bars,101.0,4.5,$$,516.6368898179135,45.49750375338383,-73.55284452438353
Wolf & Workman,H2Y 1Z3,Bars,114.0,4.5,$$,713.8839850957332,45.49750375338383,-73.55284452438353
Un Po' Di Più,H2Y 0B1,Bars,60.0,4.5,,899.2047313891786,45.49750375338383,-73.55284452438353
Tiradito,H2Z 1N1,Cocktail Bars,148.0,4.0,$$$,1133.9064349701732,45.49750375338383,-73.55284452438353
Pincette,H2Y 1G6,Wine Bars,36.0,4.5,$$$,999.6812012736535,45.49750375338383,-73.55284452438353
La Voûte,H2Y 2N1,Wine Bars,34.0,4.0,$$$$,723.3219305298692,45.49750375338383,-73.55284452438353
Club Pelicano,H2Z 1N2,Cocktail Bars,26.0,4.5,,1143.5862934299464,45.49750375338383,-73.55284452438353
Méchant Bœuf Bar & Brasserie,H2Y 1Z3,Cocktail Bars,182.0,3.5,$$$,719.690964708453,45.49750375338383,-73.55284452438353
La Catrina,H2Y 2C7,Cocktail Bars,46.0,4.0,$$,711.5262350024818,45.49750375338383,-73.55284452438353
Joverse,H2Y 1L2,Bars,55.0,3.5,$$,933.3779032398186,45.49750375338383,-73.55284452438353
Bord'Elle Boutique Bar and Eatery,H2Y 1S1,Cocktail Bars,65.0,3.5,$$$$,725.7955194812263,45.49750375338383,-73.55284452438353
Vandale par le Speakeasy,H2Y 2E5,Cocktail Bars,5.0,4.5,,319.42117544425173,45.49750375338383,-73.55284452438353
Pubjelly,H2Y 4B5,Wine Bars,4.0,4.5,,205.04459946318013,45.49750375338383,-73.55284452438353
Philemon Bar,H2Y 1Z4,Wine Bars,71.0,3.5,$$,864.1947165427899,45.49750375338383,-73.55284452438353
BEVO Bar + Pizzeria,H2Y 3A6,Bars,388.0,4.0,$$,128.96910141878826,45.50761009451047,-73.55183601379395
The Keg Steakhouse + Bar - Montreal,H2Y 1G2,Bars,234.0,4.0,$$$,219.1358518563639,45.50761009451047,-73.55183601379395
Maison Saint-Paul,H2Y 1H2,Champagne Bars,99.0,4.5,$$$,177.28858748506016,45.50761009451047,-73.55183601379395
Pincette,H2Y 1G6,Wine Bars,36.0,4.5,$$$,154.0490342669407,45.50761009451047,-73.55183601379395
The Coldroom,H2Y 1G8,Cocktail Bars,237.0,4.5,$$,116.01377700509862,45.50761009451047,-73.55183601379395
Jacopo,H2Y 3B3,Cocktail Bars,83.0,4.0,,111.25040984901493,45.50761009451047,-73.55183601379395
Un Po' Di Più,H2Y 0B1,Bars,60.0,4.5,,250.765005927741,45.50761009451047,-73.55183601379395
Barroco,H2Y 2A3,Cocktail Bars,297.0,4.5,$$$,759.8784805107689,45.50761009451047,-73.55183601379395
Les 3 Brasseurs,H2Y 1G7,Bars,220.0,3.5,$$,134.87921415467392,45.50761009451047,-73.55183601379395
El Pequeño Bar,H2Y 3A4,Cocktail Bars,28.0,4.5,,115.56225437215907,45.50761009451047,-73.55183601379395
Salumi Vino,H2Y 1C7,Wine Bars,41.0,4.0,$$$,261.1259400974213,45.50761009451047,-73.55183601379395
Holder,H2Y 2G3,Bars,369.0,4.0,$$$,899.194151310314,45.50761009451047,-73.55183601379395
Wolf & Workman,H2Y 1Z3,Bars,114.0,4.5,$$,491.02490167081163,45.50761009451047,-73.55183601379395
Perché,H2Y 1E7,Cocktail Bars,42.0,3.5,$$$,111.75406187295866,45.50761009451047,-73.55183601379395
Cadet,H2X 2S8,Bars,113.0,4.5,$$$,1025.0606643116275,45.50761009451047,-73.55183601379395
Terrasse William Gray,H2Y 3A6,Bars,59.0,3.5,$$$,126.81066984761038,45.50761009451047,-73.55183601379395
La Cage,H2Y 1G6,Sports Bars,92.0,3.0,$$,110.03694443482372,45.50761009451047,-73.55183601379395
Pub Saint Pierre,H2Y 2M7,Bars,101.0,4.5,$$,796.4070463621081,45.50761009451047,-73.55183601379395
Bar Bisou Bisou,H2Y 1E6,Bars,8.0,5.0,,143.18581167374944,45.50761009451047,-73.55183601379395
Tiradito,H2Z 1N1,Cocktail Bars,148.0,4.0,$$$,967.160243326239,45.50761009451047,-73.55183601379395
The Keg Steakhouse + Bar - Montreal,H2Y 1G2,Bars,234.0,4.0,$$$,205.25110088704676,45.50424245563397,-73.553469479084
Barroco,H2Y 2A3,Cocktail Bars,297.0,4.5,$$$,368.70204344785685,45.50424245563397,-73.553469479084
BEVO Bar + Pizzeria,H2Y 3A6,Bars,388.0,4.0,$$,310.1916847158287,45.50424245563397,-73.553469479084
Wolf & Workman,H2Y 1Z3,Bars,114.0,4.5,$$,124.93583015600868,45.50424245563397,-73.553469479084
Un Po' Di Più,H2Y 0B1,Bars,60.0,4.5,,150.27883022250677,45.50424245563397,-73.553469479084
Pincette,H2Y 1G6,Wine Bars,36.0,4.5,$$$,252.88598626559445,45.50424245563397,-73.553469479084
The Coldroom,H2Y 1G8,Cocktail Bars,237.0,4.5,$$,320.6147008769623,45.50424245563397,-73.553469479084
La Catrina,H2Y 2C7,Cocktail Bars,46.0,4.0,$$,56.20555069631036,45.50424245563397,-73.553469479084
Méchant Bœuf Bar & Brasserie,H2Y 1Z3,Cocktail Bars,182.0,3.5,$$$,89.5471809613671,45.50424245563397,-73.553469479084
Jacopo,H2Y 3B3,Cocktail Bars,83.0,4.0,,387.0459225922852,45.50424245563397,-73.553469479084
Holder,H2Y 2G3,Bars,369.0,4.0,$$$,514.3620858637781,45.50424245563397,-73.553469479084
Les 3 Brasseurs,H2Y 1G7,Bars,220.0,3.5,$$,282.3191673031986,45.50424245563397,-73.553469479084
Maison Saint-Paul,H2Y 1H2,Champagne Bars,99.0,4.5,$$$,566.2932931484464,45.50424245563397,-73.553469479084
Pub Saint Pierre,H2Y 2M7,Bars,101.0,4.5,$$,411.41281582352497,45.50424245563397,-73.553469479084
Joverse,H2Y 1L2,Bars,55.0,3.5,$$,306.08499405029744,45.50424245563397,-73.553469479084
Philemon Bar,H2Y 1Z4,Wine Bars,71.0,3.5,$$,119.60532405733119,45.50424245563397,-73.553469479084
Cadet,H2X 2S8,Bars,113.0,4.5,$$$,1087.0261885450107,45.50424245563397,-73.553469479084
Tiradito,H2Z 1N1,Cocktail Bars,148.0,4.0,$$$,776.5545109904016,45.50424245563397,-73.553469479084
El Pequeño Bar,H2Y 3A4,Cocktail Bars,28.0,4.5,,321.29202505143047,45.50424245563397,-73.553469479084
Buvette Pastek,H2Y 2A1,Wine Bars,13.0,4.5,,241.5097074693673,45.50424245563397,-73.553469479084
Les Cavistes,H3L 1T5,Wine Bars,13.0,4.0,$$,1215.2684571227633,45.53830765459552,-73.6548838019371
Roasters,H4N 3M5,Bars,28.0,3.0,$$,798.1560599647679,45.53830765459552,-73.6548838019371
Bar Vintage 132,H3L 1T4,Bars,7.0,4.5,$$,1267.9489889693082,45.53830765459552,-73.6548838019371
Sharky's,H4N 3H1,Bars,3.0,1.5,$$,618.576993447611,45.53830765459552,-73.6548838019371
Zyara,H4N 1K4,Bars,2.0,3.0,,509.1382123941804,45.53830765459552,-73.6548838019371
Le Lucie,H3L 1T7,Wine Bars,1.0,3.0,,1191.277634191798,45.53830765459552,-73.6548838019371
Pub Burgundy Lion,H3J 1N5,Sports Bars,233.0,4.0,$$,1164.123591034263,45.48972725318433,-73.56406286358833
Le Vin Papillon,H3J 1N4,Wine Bars,144.0,4.5,$$$,1179.5617862295874,45.48972725318433,-73.56406286358833
Pub Lord William,H3J,Bars,38.0,4.0,$$,389.53280705976135,45.48972725318433,-73.56406286358833
Perles et Paddock,H1T 3M7,Cocktail Bars,50.0,4.0,$$$$,413.6119206068591,45.48972725318433,-73.56406286358833
Ye Olde Orchard,H3G 1Z2,Bars,82.0,4.0,$$,1119.5681870441736,45.48972725318433,-73.56406286358833
Chez Sophie,H3J 1M8,Wine Bars,35.0,4.5,$$$$,556.0196654397167,45.48972725318433,-73.56406286358833
Le Bureau,H3J 1M1,Bars,31.0,3.5,$$$,270.350488330403,45.48972725318433,-73.56406286358833
Place Carmin,H3C 1P1,Bars,29.0,5.0,,1068.9057564854713,45.48972725318433,-73.56406286358833
Mélisse,H3C 1N8,Wine Bars,43.0,4.5,$$,1081.3392944794143,45.48972725318433,-73.56406286358833
Marcus Restaurant + Terrace,H3G 1Z5,Cocktail Bars,80.0,4.0,,1376.7902563548416,45.48972725318433,-73.56406286358833
Mad Hatter Pub,H3G 2A9,Bars,101.0,4.0,$,1168.9018735379932,45.48972725318433,-73.56406286358833
Wienstein & Gavino's,H3G 2B6,Wine Bars,252.0,3.5,$$,1314.5236072044875,45.48972725318433,-73.56406286358833
Knox,H3K 1J1,Bars,18.0,4.5,$$,769.5520226938953,45.48972725318433,-73.56406286358833
Bier Markt,H3G 1T1,Bars,246.0,3.5,$$,1062.9336297673538,45.48972725318433,-73.56406286358833
Monopole,H3C 2M8,Wine Bars,21.0,5.0,$$,1023.1678061519856,45.48972725318433,-73.56406286358833
Hurley's Irish Pub,H3G 2B1,Bars,131.0,4.0,$$,1152.6709956321624,45.48972725318433,-73.56406286358833
Milky Way Cocktail Bar,H3K 1H9,Cocktail Bars,41.0,4.0,,801.4105339415737,45.48972725318433,-73.56406286358833
Les 3 Brasseurs,H3G 1P6,Bars,186.0,3.5,$$,1204.3859986364102,45.48972725318433,-73.56406286358833
Addies,H3G 1V7,Bars,38.0,3.5,$$,1206.402047111066,45.48972725318433,-73.56406286358833
La Canting,H3K 0B3,Wine Bars,8.0,5.0,,531.0002351009335,45.48972725318433,-73.56406286358833
Maison Saint-Paul,H2Y 1H2,Champagne Bars,99.0,4.5,$$$,241.36181452966417,45.51086,-73.54983
BEVO Bar + Pizzeria,H2Y 3A6,Bars,388.0,4.0,$$,503.27152865451336,45.51086,-73.54983
Salumi Vino,H2Y 1C7,Wine Bars,41.0,4.0,$$$,231.1988907470049,45.51086,-73.54983
The Keg Steakhouse + Bar - Montreal,H2Y 1G2,Bars,234.0,4.0,$$$,607.441369126551,45.51086,-73.54983
Jacopo,H2Y 3B3,Cocktail Bars,83.0,4.0,,439.4748225557152,45.51086,-73.54983
The Coldroom,H2Y 1G8,Cocktail Bars,237.0,4.5,$$,489.9745266053366,45.51086,-73.54983
Wolf & Workman,H2Y 1Z3,Bars,114.0,4.5,$$,883.6112718157902,45.51086,-73.54983
Un Po' Di Più,H2Y 0B1,Bars,60.0,4.5,,644.3224021652888,45.51086,-73.54983
Pincette,H2Y 1G6,Wine Bars,36.0,4.5,$$$,544.9808666256594,45.51086,-73.54983
Le Red Tiger,H2L 2A1,Cocktail Bars,135.0,4.0,$$,1117.8305477433157,45.51086,-73.54983
El Pequeño Bar,H2Y 3A4,Cocktail Bars,28.0,4.5,,489.325610533917,45.51086,-73.54983
Les 3 Brasseurs,H2Y 1G7,Bars,220.0,3.5,$$,520.8685516744866,45.51086,-73.54983
Le Mal Nécessaire,H2Z 1J5,Cocktail Bars,160.0,4.0,$$,926.9254203829672,45.51086,-73.54983
Ginkgo,H2X 1L7,Bars,75.0,4.0,$$,904.117213913691,45.51086,-73.54983
Restaurant Fleurs et Cadeaux,H2Z 1K6,Wine Bars,14.0,4.5,,959.5568073571511,45.51086,-73.54983
Perché,H2Y 1E7,Cocktail Bars,42.0,3.5,$$$,476.12970227844295,45.51086,-73.54983
La Voûte,H2Y 2N1,Wine Bars,34.0,4.0,$$$$,1201.8287658362951,45.51086,-73.54983
Joverse,H2Y 1L2,Bars,55.0,3.5,$$,831.3420463687971,45.51086,-73.54983
Resto Keela,H2L 3K9,Cocktail Bars,12.0,5.0,,820.8686477142112,45.51086,-73.54983
Loam,H2Y 1C8,Wine Bars,9.0,4.0,,202.06832957594187,45.51086,-73.54983
Lucille's Oyster Dive,H4A 1E3,Bars,108.0,3.5,$$$,1074.7019003662133,45.46693565237702,-73.63153114914894
Local 75,H4A 1E2,Bars,26.0,4.0,$$,1175.2419518296383,45.46693565237702,-73.63153114914894
Typhoon Lounge,H4A 1E9,Bars,36.0,3.5,$$,938.5210952665888,45.46693565237702,-73.63153114914894
Honey Martin,H4A 1X7,Bars,24.0,3.5,$$,1002.3318308712339,45.46693565237702,-73.63153114914894
Entre-Deux,H4A 1X7,Wine Bars,5.0,4.5,,975.7014619830937,45.46693565237702,-73.63153114914894
Escondite,H4A 1E3,Cocktail Bars,1.0,3.0,,1147.3985004396718,45.46693565237702,-73.63153114914894
Brasserie le Manoir,H4B 1V8,Sports Bars,8.0,2.0,,1042.6264076194416,45.46693565237702,-73.63153114914894
Rumors Bar Lounge,H4B 1V8,Bars,4.0,4.0,,982.0811341633545,45.46693565237702,-73.63153114914894
Aqua E Farina,H4A 1E4,Cocktail Bars,3.0,3.0,,1070.1628459179638,45.46693565237702,-73.63153114914894
Brasserie des Rapides,H8P 1B3,Sports Bars,30.0,3.5,$$,992.7539807456047,45.43605512104547,-73.60577523708344
Le Petit Flore,H2C 1P9,Wine Bars,10.0,4.0,$$,677.7856202418977,45.55675103297278,-73.66716161370277
Resto Bar Coin Du Metro,H3L 2E7,Sports Bars,4.0,3.0,$$,181.46305791089839,45.55675103297278,-73.66716161370277
Über Cafbar,H2C 1P8,Bars,6.0,4.5,$$,619.738925804745,45.55675103297278,-73.66716161370277
Le Pourvoyeur,H2C 1R8,Bars,2.0,4.0,,960.6478567292424,45.55675103297278,-73.66716161370277
Sacre Fut,H2C 1R4,Bars,1.0,4.0,$$,812.1626688226444,45.55675103297278,-73.66716161370277
La Cage,H7N 5H9,Sports Bars,1.0,5.0,,1078.863792951862,45.5604898518365,-73.7091851234436
Dallas Bar Saloon,H7N 2J3,Bars,1.0,1.0,,814.2263620097583,45.5604898518365,-73.7091851234436
Taverne 1909 signé St-Hubert,H7N 5H9,Sports Bars,6.0,3.0,$$,1097.26034183889,45.5604898518365,-73.7091851234436
Bar Bada Bing,H7N 1J1,Bars,1.0,5.0,,868.0526163981706,45.5604898518365,-73.7091851234436
Ichigo Ichie,H2W 1E9,Bars,116.0,4.5,$$,887.4256209027952,45.52783154456306,-73.5719096660614
Barranco MTL,H2J 2L3,Tapas Bars,61.0,4.5,,1016.8310894001436,45.52783154456306,-73.5719096660614
Le Rouge Gorge,H2J 1Y2,Wine Bars,32.0,4.5,$$,493.69260117120143,45.52783154456306,-73.5719096660614
Chez Victoire,H2J 1Z1,Wine Bars,64.0,4.0,$$$,511.0454867523104,45.52783154456306,-73.5719096660614
India Rosa,H2J 1Y2,Cocktail Bars,102.0,4.0,,518.9150512725647,45.52783154456306,-73.5719096660614
L’Entrepôt - Mont-Royal,H2J 1X7,Bars,137.0,4.0,$,609.4605903516178,45.52783154456306,-73.5719096660614
Plein Sud,H2H 1V8,Wine Bars,59.0,4.5,$$,1096.290066548214,45.52783154456306,-73.5719096660614
Barraca,H2J 1X8,Tapas Bars,62.0,3.5,$$,523.6028139190719,45.52783154456306,-73.5719096660614
La Distillerie No.2,H2H 1J7,Cocktail Bars,71.0,4.5,$$,817.127900412282,45.52783154456306,-73.5719096660614
Bily Kun,H2T 1P9,Bars,68.0,4.0,$$,1005.0655269902976,45.52783154456306,-73.5719096660614
Macbar et Fromage,H2L 1R8,Bars,44.0,4.0,$$,980.7796927532885,45.52783154456306,-73.5719096660614
Darling,H2W 1Z3,Bars,109.0,4.0,$$,1377.2458978584955,45.52783154456306,-73.5719096660614
Maison Oflore,H2L 1A8,Cocktail Bars,8.0,4.5,,690.1012939774848,45.52783154456306,-73.5719096660614
Grenade,H2L 1S5,Bars,54.0,4.0,$$,959.9866724545161,45.52783154456306,-73.5719096660614
Le Royal,H2J 1Y1,Cocktail Bars,10.0,4.0,,492.63571429510546,45.52783154456306,-73.5719096660614
Chez Baptiste,H2J 1X7,Bars,19.0,3.5,$,599.0496705569893,45.52783154456306,-73.5719096660614
Antipode,H2J 1H9,Bars,10.0,4.5,,1134.7826890695474,45.52783154456306,-73.5719096660614
L'Gros Luxe Plateau,H2L 1A5,Cocktail Bars,42.0,3.5,$$,751.9737998551151,45.52783154456306,-73.5719096660614
Bar Plan B,H2T 1P8,Cocktail Bars,36.0,3.5,$$,1052.3975359158994,45.52783154456306,-73.5719096660614
Projet Pilote,H2J 2J3,Bars,3.0,5.0,,369.49809251327315,45.52783154456306,-73.5719096660614
La Cage,H1M 1E9,Sports Bars,7.0,3.5,$$,1022.6747861778965,45.59833498124187,-73.54596734046936
Le Pourvoyeur,H2R 1S7,Bars,76.0,3.5,$$,112.38882663257587,45.53519006163501,-73.61548215150833
Pastaga,H2S 3C3,Wine Bars,72.0,4.0,$$$,825.96219106918,45.53519006163501,-73.61548215150833
Ratafia,H2S 3C7,Wine Bars,19.0,5.0,,347.1326147388908,45.53519006163501,-73.61548215150833
Vin Mon Lapin,H2S 1K8,Wine Bars,45.0,4.5,,441.56359488180556,45.53519006163501,-73.61548215150833
Bar St-Denis,H2S 2S4,Bars,16.0,4.5,,329.3620169853761,45.53519006163501,-73.61548215150833
Le Vestiaire,H2S 2M3,Bars,28.0,4.5,$$,798.4676953788381,45.53519006163501,-73.61548215150833
Alexandraplatz,H2V 4S9,Bars,35.0,4.0,$$,580.6515870635002,45.53519006163501,-73.61548215150833
Restaurant El Chalateco,H2S 2S5,Wine Bars,27.0,4.0,$$,902.4713710804197,45.53519006163501,-73.61548215150833
Yïsst ,H2S 1M9,Cocktail Bars,19.0,4.0,$$,792.777523553311,45.53519006163501,-73.61548215150833
Nacho Libre,H2S 2K6,Dive Bars,53.0,3.5,$$,1013.6329522718793,45.53519006163501,-73.61548215150833
Taverne Cobra,H2S 3C6,Dive Bars,12.0,4.0,$,570.523766516993,45.53519006163501,-73.61548215150833
Bar Cicchetti,H2V 4J3,Bars,9.0,4.5,,717.3272394024941,45.53519006163501,-73.61548215150833
Notre Dame des Quilles,H2S,Bars,36.0,4.5,$,784.7026466247581,45.53519006163501,-73.61548215150833
Huis Clos,H2R 2E7,Cocktail Bars,17.0,3.5,$$,819.8334465248308,45.53519006163501,-73.61548215150833
Le Jockey,H2G 1G7,Cocktail Bars,9.0,4.0,$,1214.4141341017294,45.53519006163501,-73.61548215150833
Signorvinomtl,H2S 3E1,Wine Bars,3.0,3.5,,214.9921497979845,45.53519006163501,-73.61548215150833
Taverne Atlantic,H2V 4H9,Cocktail Bars,7.0,4.5,,931.0423767271187,45.53519006163501,-73.61548215150833
Saint-Houblon Petite-Italie,H2S 3C7,Bars,5.0,4.0,,431.22836579085254,45.53519006163501,-73.61548215150833
Bruno Sport Bar,H2S 1R9,Sports Bars,10.0,4.5,$,768.2625479544226,45.53519006163501,-73.61548215150833
Salon Miss Villeray,H2R 1G5,Bars,10.0,3.5,$,789.7814088143131,45.53519006163501,-73.61548215150833
Le Pourvoyeur,H2R 1S7,Bars,76.0,3.5,$$,461.61362314737545,45.53330725719417,-73.62082242965698
Vin Mon Lapin,H2S 1K8,Wine Bars,45.0,4.5,,789.5663453724212,45.53330725719417,-73.62082242965698
Ratafia,H2S 3C7,Wine Bars,19.0,5.0,,578.3218972998758,45.53330725719417,-73.62082242965698
Alexandraplatz,H2V 4S9,Bars,35.0,4.0,$$,548.383895100414,45.53330725719417,-73.62082242965698
Bar St-Denis,H2S 2S4,Bars,16.0,4.5,,782.3370125604549,45.53330725719417,-73.62082242965698
Taverne Cobra,H2S 3C6,Dive Bars,12.0,4.0,$,809.0179269864215,45.53330725719417,-73.62082242965698
Bar Cicchetti,H2V 4J3,Bars,9.0,4.5,,609.0432304473165,45.53330725719417,-73.62082242965698
Huis Clos,H2R 2E7,Cocktail Bars,17.0,3.5,$$,839.0196140402763,45.53330725719417,-73.62082242965698
Taverne Atlantic,H2V 4H9,Cocktail Bars,7.0,4.5,,919.9450277091288,45.53330725719417,-73.62082242965698
Salon Miss Villeray,H2R 1G5,Bars,10.0,3.5,$,709.0821006904928,45.53330725719417,-73.62082242965698
Resto Bar 30 Juin,H2R 2X5,Cocktail Bars,1.0,1.0,,150.19710545816372,45.53330725719417,-73.62082242965698
Saint-Houblon Petite-Italie,H2S 3C7,Bars,5.0,4.0,,666.382442893674,45.53330725719417,-73.62082242965698
La Cale,H2S 2M7,Bars,4.0,4.5,,1133.2380450071767,45.53330725719417,-73.62082242965698
Melrose,H2S 3C6,Bars,8.0,3.5,$,863.9192785483125,45.53330725719417,-73.62082242965698
Le Système,H2S 2N1,Bars,1.0,5.0,,1032.373088130352,45.53330725719417,-73.62082242965698
Bar Bello,H2S 3C7,Cocktail Bars,1.0,5.0,,624.3754515559286,45.53330725719417,-73.62082242965698
Nouveau Cafe Cozmos,H3N 1S6,Sports Bars,4.0,4.5,$$,914.4737294247827,45.53330725719417,-73.62082242965698
Signorvinomtl,H2S 3E1,Wine Bars,3.0,3.5,,457.4921708306626,45.53330725719417,-73.62082242965698
Cafécoquetel,H2R 1L4,Wine Bars,1.0,5.0,,796.9437871660687,45.53330725719417,-73.62082242965698
Knuckles,H2P 1T6,Wine Bars,6.0,4.0,,1146.2018413113433,45.53330725719417,-73.62082242965698
Crispo's Lounge,H1R,Sports Bars,1.0,5.0,$$,1087.4776127874625,45.5839877335556,-73.60809333622456
Crispo's Lounge,H1R,Sports Bars,1.0,5.0,$$,628.7128876540361,45.57237805962001,-73.59370462596415
La Bella Italiana,H1S 1M2,Wine Bars,33.0,4.5,$$,725.5324816135737,45.586476480180046,-73.570396900177
Appetit Restaurant Asiatique,H1S 1V7,Bars,1.0,5.0,,643.9403383146016,45.586476480180046,-73.570396900177
Pub St-François,H1M 1A9,Bars,1.0,2.0,,813.1672583424152,45.586476480180046,-73.570396900177
Bar J O,H1M 3B3,Bars,1.0,4.0,$$,869.6965258897812,45.586476480180046,-73.570396900177
Fusion,H7C 1N3,Bars,1.0,4.0,,641.695868673713,45.60835820969716,-73.63850623369217
Cafe Diablo,H1Z 3H2,Sports Bars,2.0,4.0,,987.92457221419,45.583197821913785,-73.62978704273701
Le Majestique,H2W 1Y7,Bars,201.0,4.5,$$,692.975082342571,45.51689731423111,-73.58910799026489
Les Torchés,H2T 1N7,Cocktail Bars,36.0,4.0,$$,517.9334220287011,45.51689731423111,-73.58910799026489
Ichigo Ichie,H2W 1E9,Bars,116.0,4.5,$$,963.3358952591724,45.51689731423111,-73.58910799026489
Buvette Chez Simone,H2V 4E7,Wine Bars,117.0,4.5,$$,403.7885263631135,45.51689731423111,-73.58910799026489
Barranco MTL,H2J 2L3,Tapas Bars,61.0,4.5,,913.4839094333404,45.51689731423111,-73.58910799026489
Brouepub - Dieu du Ciel!,H2T 2N3,Bars,472.0,4.5,$$,728.8653188331848,45.51689731423111,-73.58910799026489
Sparrow,H2T 1A5,Cocktail Bars,208.0,4.0,$$,1034.2509352968664,45.51689731423111,-73.58910799026489
