name,postcode,category,distance,latitude,longitude
Bienvenu Bar Salon,H2C 1P5,Lounge,598.0,45.55675103297278,-73.66716161370277
Bar Ahuntsic,H3L 2P7,Lounge,789.0,45.55675103297278,-73.66716161370277
Le Rendez Vous du Thé,H2C 1R3,Bar,835.0,45.55675103297278,-73.66716161370277
Le Pourvoyeur,H2C 1R8,Bar,953.0,45.55675103297278,-73.66716161370277
Lanny Izakaya,,Bar,637.0,45.55675103297278,-73.66716161370277
In Vino Veritas,H3L 2G6,Wholesaler,681.0,45.55675103297278,-73.66716161370277
V-Lounge,H8R 3A1,Arts and Entertainment,741.0,45.41774583815495,-73.64518761634827
Bar l'Excuse,H8R 0C5,Night Club,872.0,45.41774583815495,-73.64518761634827
Resto-Bar 1323,H7N 5Y4,Bar,330.0,45.5604898518365,-73.7091851234436
Bar Bada Bing,H7N 1J1,Lounge,845.0,45.5604898518365,-73.7091851234436
Pub Pit Caribou,H2J 2J4,Beer Bar,416.0,45.52783154456306,-73.5719096660614
Le Royal,H2J 1Y1,Cocktail Bar,496.0,45.52783154456306,-73.5719096660614
Rouge Gorge,H2J 1Y1,Wine Bar,496.0,45.52783154456306,-73.5719096660614
Pub West Shefford,H2J 1Z2,Bar,519.0,45.52783154456306,-73.5719096660614
La Distillerie No2,H2H 1J7,Cocktail Bar,817.0,45.52783154456306,-73.5719096660614
Cafe-Bar le Boudoir,H2J 1X1,Cocktail Bar,711.0,45.52783154456306,-73.5719096660614
Barraca Rhumerie,H2J 1X8,Lounge,524.0,45.52783154456306,-73.5719096660614
Fitzroy,H2J 1W6,Pool Hall,834.0,45.52783154456306,-73.5719096660614
Le Terminal,H2H 1J3,Comedy Club,666.0,45.52783154456306,-73.5719096660614
Aux Verres Stérilisés Inc,H2J 2H6,Lounge,596.0,45.52783154456306,-73.5719096660614
Nickels Restaurants-Place Versaille,,Bar,764.0,45.59833498124187,-73.54596734046936
Marconi,H2S 1C1,Restaurant,262.0,45.53519006163501,-73.61548215150833
Brasserie Harricana,H2R 2W8,Bar,340.0,45.53519006163501,-73.61548215150833
Birra,H2S 0B2,Bar,179.0,45.53519006163501,-73.61548215150833
Vices & Versa Bistro du Terroir Inc,H2S 3C5,Beer Bar,573.0,45.53519006163501,-73.61548215150833
Yïsst,H2S 1M9,Arts and Entertainment,795.0,45.53519006163501,-73.61548215150833
Bar le Vestiaire,H2S 2M3,Bar,802.0,45.53519006163501,-73.61548215150833
Cicchetti,H2V 4J3,Cocktail Bar,716.0,45.53519006163501,-73.61548215150833
Le Pourvoyeur,H2R 1S7,Bar,115.0,45.53519006163501,-73.61548215150833
Bar St-Denis,H2S 2S4,Bar,349.0,45.53519006163501,-73.61548215150833
Huis Clos,H2R 2E7,Bar,814.0,45.53519006163501,-73.61548215150833
Brasserie Harricana,H2R 2W8,Bar,126.0,45.53330725719417,-73.62082242965698
Marconi,H2S 1C1,Restaurant,384.0,45.53330725719417,-73.62082242965698
Birra,H2S 0B2,Bar,287.0,45.53330725719417,-73.62082242965698
Cicchetti,H2V 4J3,Cocktail Bar,608.0,45.53330725719417,-73.62082242965698
Vices & Versa Bistro du Terroir Inc,H2S 3C5,Beer Bar,823.0,45.53330725719417,-73.62082242965698
Huis Clos,H2R 2E7,Bar,828.0,45.53330725719417,-73.62082242965698
Le Pourvoyeur,H2R 1S7,Bar,454.0,45.53330725719417,-73.62082242965698
Miss Villeray,H2R 1G5,Dive Bar,720.0,45.53330725719417,-73.62082242965698
Taverne Cobra,H2S 3C6,Dive Bar,806.0,45.53330725719417,-73.62082242965698
Bar St-Denis,H2S 2S4,Bar,809.0,45.53330725719417,-73.62082242965698
Caffé Mokka,H1Z 3T9,Lounge,945.0,45.5839877335556,-73.60809333622456
Cafe Capo-Chino,H1R 1X3,Cocktail Bar,589.0,45.57237805962001,-73.59370462596415
Cafe shelby,H2A 1R1,Bar,678.0,45.57237805962001,-73.59370462596415
Brasserie 4040,H2A 1Z1,Karaoke Bar,721.0,45.57237805962001,-73.59370462596415
Bistro d'Herelle,H1Z 2B6,Bar,815.0,45.57237805962001,-73.59370462596415
Bar l'Entre Jeu,H1S 1J7,Cocktail Bar,567.0,45.57237805962001,-73.59370462596415
Cafe Sino,H1R 1X3,Lounge,597.0,45.57237805962001,-73.59370462596415
Bar Azzurro,H1R 1X3,Bar,641.0,45.57237805962001,-73.59370462596415
Café QVS,H1T 3T4,Cocktail Bar,186.0,45.586476480180046,-73.570396900177
Bar Billard le Losange,H1T 3T4,Amusement Park,205.0,45.586476480180046,-73.570396900177
Cafe Terra Nostra,H1S 3B7,Cocktail Bar,624.0,45.586476480180046,-73.570396900177
Cafe Modena,H1S 1M8,Lounge,630.0,45.586476480180046,-73.570396900177
Pub St-François,H1M 1A9,Pub,766.0,45.586476480180046,-73.570396900177
MontrealX VIP Concierge Bachelor Party Strippers,H1S 1N2,Bar,931.0,45.586476480180046,-73.570396900177
Souvlaki Bar - Saint-Léonard,H1S 1N1,Greek Restaurant,970.0,45.586476480180046,-73.570396900177
Bar Ruby,H1T 3T4,Lounge,104.0,45.586476480180046,-73.570396900177
Restaurant Bar Salerno Inc,H1T 3T4,Lounge,125.0,45.586476480180046,-73.570396900177
Bar Jean-Talon,H1S 1M2,Cocktail Bar,701.0,45.586476480180046,-73.570396900177
Bar Lindberg,H1H 1V3,Bar,698.0,45.59953472156509,-73.62360253930092
Brasserie Bourget 2000,H1G 3H9,Beer Garden,471.0,45.59953472156509,-73.62360253930092
Brasserie Charleroi,H1H 1V3,Lounge,704.0,45.59953472156509,-73.62360253930092
Bar Lindberg,H1H 1V3,Bar,990.0,45.5877138098252,-73.63171823322773
Cafe Bar Legends,H1H 3Z5,Cocktail Bar,202.0,45.5877138098252,-73.63171823322773
Brasserie Charleroi,H1H 1V3,Lounge,998.0,45.5877138098252,-73.63171823322773
Cafe Bar Legends,H1H 3Z5,Cocktail Bar,327.0,45.583197821913785,-73.62978704273701
Grill N Go,H1Z 3H2,Bar,998.0,45.583197821913785,-73.62978704273701
Buvette Chez Simone,H2V 4E7,Wine Bar,403.0,45.51689731423111,-73.58910799026489
Darling,H2W 1Z3,Lounge,456.0,45.51689731423111,-73.58910799026489
Salon Daome,H2T 1N9,Night Club,434.0,45.51689731423111,-73.58910799026489
Le Majestique,H2W 1Y7,Restaurant,683.0,45.51689731423111,-73.58910799026489
Brasserie Dieu du Ciel,H2T 2N2,Beer Bar,723.0,45.51689731423111,-73.58910799026489
Kabinet,H2T 2N4,Bar,659.0,45.51689731423111,-73.58910799026489
Bar Monsieur Ricard,H2V 4E4,Pub,94.0,45.51689731423111,-73.58910799026489
Réservoir,H2W 1G7,Bar,770.0,45.51689731423111,-73.58910799026489
Bar Plan B,H2T 1P8,Cocktail Bar,823.0,45.51689731423111,-73.58910799026489
Bar Suzanne,H2W 1G6,Cocktail Bar,781.0,45.51689731423111,-73.58910799026489
Saint-Houblon,H2X 3K3,Bar,220.0,45.51586835126322,-73.56008380651474
Le Saint Bock,H2X 3K4,Bar,356.0,45.51586835126322,-73.56008380651474
Cabaret Mado,H2L 2G6,Night Club,318.0,45.51586835126322,-73.56008380651474
Renard,H2L 2H2,Cocktail Bar,504.0,45.51586835126322,-73.56008380651474
La Distillerie,H2X 1H6,Cocktail Bar,453.0,45.51586835126322,-73.56008380651474
Cadet,H2X 2S8,Restaurant,715.0,45.51586835126322,-73.56008380651474
Le 4e Mur,H2X 3K8,Music Venue,434.0,45.51586835126322,-73.56008380651474
Pub l'Ile Noire,H2X 3K4,Whisky Bar,265.0,45.51586835126322,-73.56008380651474
Arcade MTL,H2X 3K8,Arcade,446.0,45.51586835126322,-73.56008380651474
Yer'Mad Bistro Bar,H2L 1Z2,Cocktail Bar,150.0,45.51586835126322,-73.56008380651474
Bar Zoe Karaoke et Cocktails,H2A 1W3,Night Club,304.0,45.55969734528566,-73.60145956277847
Zoé Fondues-Karaoke,H2A 1W3,Bar,312.0,45.55969734528566,-73.60145956277847
Cherry Bar Inc,H2A 1A4,Cocktail Bar,506.0,45.55969734528566,-73.60145956277847
Bar Excel,H1Y 1A1,Lounge,892.0,45.55969734528566,-73.60145956277847
Bar Zoe,H2A 1W3,Cocktail Bar,316.0,45.55969734528566,-73.60145956277847
Brasserie Chez le Pere Gedeon,H2A 3A5,Bar,403.0,45.55969734528566,-73.60145956277847
Bar Hélène,H1Y 1B5,Lounge,651.0,45.55969734528566,-73.60145956277847
Beamers Bar,H1X 1A1,Lounge,658.0,45.55969734528566,-73.60145956277847
Café Bar Brewski's,H2A 1X9,Night Club,661.0,45.55969734528566,-73.60145956277847
Au Ptit Buck,H2E 1W2,Karaoke Bar,716.0,45.55969734528566,-73.60145956277847
Brasserie l'Unik,,Bar,623.0,45.50682415585665,-73.68184804916382
Cafe Jounieh,H4N 1C8,Hookah Bar,594.0,45.52374047147138,-73.67169924080372
Brasserie l'Unik,,Bar,218.0,45.512843286755896,-73.67612421512604
La Succursale,H1Y 1Y1,Lounge,925.0,45.557568,-73.579191
Limite08,H1X 1K2,Bar,493.0,45.557568,-73.579191
Taverne La-Paz,H1T 1S5,Night Club,644.0,45.557568,-73.579191
Ruelle des papillons,H1Y 2K1,Speakeasy,706.0,45.557568,-73.579191
Bar U-Turn,H1X 1R9,Night Club,731.0,45.557568,-73.579191
Bar Monaco,H1X 1R3,Bar,854.0,45.557568,-73.579191
Billy Buck,H1Y 1X9,Pub,966.0,45.557568,-73.579191
Le Grand Lionel,,Bar,652.0,45.557568,-73.579191
Cafe Sport Alex,H1X 1T8,Cocktail Bar,829.0,45.557568,-73.579191
Brasserie Chomar Ltée,H1H 2R2,Lounge,276.0,45.58116,-73.6412434
Grill N Go,H1Z 3H2,Bar,807.0,45.58116,-73.6412434
Bar Rosso Nero,H2B 1L3,Bar,863.0,45.58116,-73.6412434
Cafe Bar Legends,H1H 3Z5,Cocktail Bar,926.0,45.58116,-73.6412434
Bar Québec,H2B 1V4,Lounge,943.0,45.58116,-73.6412434
Empire Cafe,H2E 1T4,Bar,830.0,45.55463653358596,-73.61255215771962
Chez Momo,H2E 1N6,Cocktail Bar,648.0,45.55463653358596,-73.61255215771962
Bar 1370,H2E 1G6,Lounge,728.0,45.55463653358596,-73.61255215771962
Au Ptit Buck,H2E 1W2,Karaoke Bar,835.0,45.55463653358596,-73.61255215771962
Brasserie Chez le Pere Gedeon,H2A 3A5,Bar,961.0,45.55463653358596,-73.61255215771962
Resto-Bar Lucky 7,H1Z 2E3,Bar,988.0,45.55463653358596,-73.61255215771962
Limite08,H1X 1K2,Bar,569.0,45.55774990838239,-73.58380123972893
Taverne La-Paz,H1T 1S5,Night Club,722.0,45.55774990838239,-73.58380123972893
Ruelle des papillons,H1Y 2K1,Speakeasy,854.0,45.55774990838239,-73.58380123972893
Le Grand Lionel,,Bar,408.0,45.55774990838239,-73.58380123972893
Beamers Bar,H1X 1A1,Lounge,759.0,45.55774990838239,-73.58380123972893
Bar Hélène,H1Y 1B5,Lounge,875.0,45.55774990838239,-73.58380123972893
Boswell Brasserie Artisanale,H2H 1L2,Bar,995.0,45.54365380040509,-73.55942063033581
Morelli,H1W 1C4,Bar,660.0,45.54365380040509,-73.55942063033581
Taverne Morelli,H1W 1H8,Lounge,665.0,45.54365380040509,-73.55942063033581
Accès Décor,H2H 1R9,Home Improvement Service,839.0,45.54365380040509,-73.55942063033581
Moose Bawr,H3H 1M2,Pub,589.0,45.48952522221574,-73.5844581949641
Upstairs Jazz Bar & Grill,H3G 2H4,Night Club,913.0,45.48952522221574,-73.5844581949641
Kampai Garden,H3H 1L7,Beer Bar,653.0,45.48952522221574,-73.5844581949641
McKibbin's Irish Pub,H3G 2E6,Pub,999.0,45.48952522221574,-73.5844581949641
N sur Mackay,H3G 2H4,Lounge,922.0,45.48952522221574,-73.5844581949641
Arabica Lounge,H3G 2H5,Hookah Bar,937.0,45.48952522221574,-73.5844581949641
Station des Sports,H3H 1M6,Night Club,320.0,45.48952522221574,-73.5844581949641
Forum Sports Bar,,Sports Bar,59.0,45.48952522221574,-73.5844581949641
Forum de Montréal,H3H 1N2,Amusement Park,50.0,45.48952522221574,-73.5844581949641
Shang Hai Grill,H3Z 1P2,Bar,219.0,45.48952522221574,-73.5844581949641
Bières Jukebox,,Beer Bar,382.0,45.56688309109519,-73.53943817317486
Bar 3 Barils,H1N 1X6,Dive Bar,818.0,45.56688309109519,-73.53943817317486
L'Espace Public-Brasseurs de Quartier,H1W 1R7,Bar,386.0,45.54710313981358,-73.54892447590828
Madame Smith,H1W 1T3,Lounge,666.0,45.54710313981358,-73.54892447590828
Le Blind Pig,H1W 1S6,Bar,497.0,45.54710313981358,-73.54892447590828
Le Trèfle - Taverne Irlandaise,H1W 1T1,Pub,566.0,45.54710313981358,-73.54892447590828
Morelli,H1W 1C4,Bar,246.0,45.54710313981358,-73.54892447590828
Bar Davidson,H1W 1P9,Dive Bar,505.0,45.54710313981358,-73.54892447590828
Bar St Vincent,H1W 1R6,Cocktail Bar,395.0,45.54710313981358,-73.54892447590828
Blockhaus,H1W 1P7,Cocktail Bar,559.0,45.54710313981358,-73.54892447590828
Brasserie des Patriotes,H1W 1P8,Dive Bar,508.0,45.54710313981358,-73.54892447590828
Bar Chez P.P,H1W 2E4,Karaoke Bar,897.0,45.54710313981358,-73.54892447590828
Le Saint Bock,H2X 3K4,Bar,137.0,45.51601387670667,-73.56291957199574
La Distillerie,H2X 1H6,Cocktail Bar,258.0,45.51601387670667,-73.56291957199574
Saint-Houblon,H2X 3K3,Bar,165.0,45.51601387670667,-73.56291957199574
Le 4e Mur,H2X 3K8,Music Venue,213.0,45.51601387670667,-73.56291957199574
Pub l'Ile Noire,H2X 3K4,Whisky Bar,99.0,45.51601387670667,-73.56291957199574
Arcade MTL,H2X 3K8,Arcade,226.0,45.51601387670667,-73.56291957199574
Cadet,H2X 2S8,Restaurant,652.0,45.51601387670667,-73.56291957199574
Patrick'S Pub Irlandais,H2X 3K4,Irish Pub,105.0,45.51601387670667,-73.56291957199574
Renard,H2L 2H2,Cocktail Bar,668.0,45.51601387670667,-73.56291957199574
Cabaret Mado,H2L 2G6,Night Club,503.0,45.51601387670667,-73.56291957199574
Saint-Houblon,H3T 1X5,Bar,556.0,45.49624140543275,-73.62983867526054
McCarold,H3T 1Y5,Pub,493.0,45.49624140543275,-73.62983867526054
Resto-Bar la Maisonnée,H3T 1X2,Bar,575.0,45.49624140543275,-73.62983867526054
La Retenue,H3T 1Y8,Bar,353.0,45.49624140543275,-73.62983867526054
MC Hall salle de réception,,Lounge,476.0,45.49624140543275,-73.62983867526054
Zeppelin,H3T 1M1,Pub,557.0,45.49624140543275,-73.62983867526054
Café Ali Baba,H3T 1X9,Internet Cafe,798.0,45.49624140543275,-73.62983867526054
Bar Vegas Lounge,H3S 2B2,Bar,976.0,45.49624140543275,-73.62983867526054
La Retenue Bière et Amusement,,Bar,375.0,45.49624140543275,-73.62983867526054
Resto-Pub la Brunante,,Bar,916.0,45.49624140543275,-73.62983867526054
Saint-Houblon,H3T 1X5,Bar,716.0,45.50398168549117,-73.62283945083618
McCarold,H3T 1Y5,Pub,801.0,45.50398168549117,-73.62283945083618
Resto-Bar la Maisonnée,H3T 1X2,Bar,721.0,45.50398168549117,-73.62283945083618
La Retenue,H3T 1Y8,Bar,684.0,45.50398168549117,-73.62283945083618
Zeppelin,H3T 1M1,Pub,733.0,45.50398168549117,-73.62283945083618
MC Hall salle de réception,,Lounge,803.0,45.50398168549117,-73.62283945083618
Les Navafrées,,Lounge,979.0,45.50398168549117,-73.62283945083618
Café Ali Baba,H3T 1X9,Internet Cafe,991.0,45.50398168549117,-73.62283945083618
Moist Club,H3S 1V8,Bar,397.0,45.50398168549117,-73.62283945083618
La Retenue Bière et Amusement,,Bar,672.0,45.50398168549117,-73.62283945083618
Taverne Rancho,H1L 3L5,Bar,375.0,45.59275253568305,-73.51035632193089
Snookers Billiards,H4K 1N3,Pool Hall,446.0,45.52355020292929,-73.7138856947422
Les 3 Brasseurs,H1M 2W2,Bar,157.0,45.59566584124368,-73.5596626996994
La Belle & la Boeuf,H1M 1W9,Cocktail Bar,541.0,45.59566584124368,-73.5596626996994
Pub St-François,H1M 1A9,Pub,867.0,45.59566584124368,-73.5596626996994
Souvlaki Bar - Saint-Léonard,H1S 1N1,Greek Restaurant,966.0,45.59566584124368,-73.5596626996994
Ping Pong Club,H2T 1S8,Bar,279.0,45.529668174024685,-73.60166944563389
Bishop & Bagg,H2T 2K8,Pub,529.0,45.529668174024685,-73.60166944563389
Isle de Garde,H2S 1T3,Bar,880.0,45.529668174024685,-73.60166944563389
Vices & Versa Bistro du Terroir Inc,H2S 3C5,Beer Bar,721.0,45.529668174024685,-73.60166944563389
Bar le Vestiaire,H2S 2M3,Bar,897.0,45.529668174024685,-73.60166944563389
Whisky Café,H2T 1T3,Night Club,273.0,45.529668174024685,-73.60166944563389
Nacho Libre,H2S 1T2,Dive Bar,788.0,45.529668174024685,-73.60166944563389
Bar Tapas Taza Flores,H2V 4G9,Wine Bar,889.0,45.529668174024685,-73.60166944563389
Siboire,H2T 1R9,Bar,1001.0,45.529668174024685,-73.60166944563389
Notre Dame des Quilles,H2S 1P8,Bowling Alley,514.0,45.529668174024685,-73.60166944563389
Kana Taverne Ltée,H4L 1J4,Beer Garden,55.0,45.51871924623225,-73.69875401258469
La Cage,H1N 1E9,Sports Bar,832.0,45.58661042838809,-73.52969169616699
Bar Salon Nul-Part,H1N 1Y7,Lounge,445.0,45.58661042838809,-73.52969169616699
Kana Taverne Ltée,H4L 1J4,Beer Garden,924.0,45.51431824920811,-73.70799824595451
Café Solaris,H3W 3C6,Lounge,425.0,45.48274245886277,-73.63497912883759
Mecs Bar,H3W 3C2,Cocktail Bar,441.0,45.48274245886277,-73.63497912883759
Bar le Bièvre,H3X 2H8,Lounge,486.0,45.48274245886277,-73.63497912883759
Vodka Bar Inc,H3W 3C7,Bar,491.0,45.48274245886277,-73.63497912883759
Bar Saska,H3W 1X5,Bar,576.0,45.48274245886277,-73.63497912883759
Placements Sergakis Inc,H3X 2E2,Bar,722.0,45.48274245886277,-73.63497912883759
Bières Jukebox,,Beer Bar,933.0,45.55970526805903,-73.55155438184738
Restaurant Québerac,H8S 1X8,Bar,672.0,45.43993803436114,-73.68146234754022
Bar Zeffé,H8S 1Z7,Bar,971.0,45.43993803436114,-73.68146234754022
Queberac Deli Bar,H8S 1X8,Lounge,692.0,45.43993803436114,-73.68146234754022
Houblon et Cépages,,Wine Bar,717.0,45.43993803436114,-73.68146234754022
Universal Lounge Vip,H8S 2N9,Lounge,750.0,45.43993803436114,-73.68146234754022
77 Cafe Sunset,H8S 2N9,Bar,768.0,45.43993803436114,-73.68146234754022
Boswell Brasserie Artisanale,H2H 1L2,Bar,526.0,45.53946063965585,-73.57605636119843
MaBrasserie,H2G 1Y4,Beer Bar,799.0,45.53946063965585,-73.57605636119843
La Distillerie No2,H2H 1J7,Cocktail Bar,545.0,45.53946063965585,-73.57605636119843
La Distillerie No 3,H1Y 1W2,Cocktail Bar,742.0,45.53946063965585,-73.57605636119843
Quai No.4,H1Y 1W7,Bar,836.0,45.53946063965585,-73.57605636119843
Pub West Shefford,H2J 1Z2,Bar,862.0,45.53946063965585,-73.57605636119843
Le Terminal,H2H 1J3,Comedy Club,665.0,45.53946063965585,-73.57605636119843
Verre Bouteille,H2H 1J8,Pub,541.0,45.53946063965585,-73.57605636119843
La Tulipe,H2H 1V3,Music Venue,707.0,45.53946063965585,-73.57605636119843
Bar Lounge Lobby,H2H 1V3,Night Club,701.0,45.53946063965585,-73.57605636119843
Pub BreWskey,H2Y 1H2,Pub,402.0,45.5121682576952,-73.55481594800949
Cold Room,H2Y 1G8,Speakeasy,584.0,45.5121682576952,-73.55481594800949
Bar le Mal Nécessaire,H2Z 1J5,Cocktail Bar,641.0,45.5121682576952,-73.55481594800949
Cadet,H2X 2S8,Restaurant,789.0,45.5121682576952,-73.55481594800949
Perché,H2Y 1E7,Bar,524.0,45.5121682576952,-73.55481594800949
Terrasse Place d'Armes,H2Y 2X6,Hotel Bar,786.0,45.5121682576952,-73.55481594800949
Renard,H2L 2H2,Cocktail Bar,777.0,45.5121682576952,-73.55481594800949
Cabaret Mado,H2L 2G6,Night Club,631.0,45.5121682576952,-73.55481594800949
Modavie,H2Y 1Y6,Wine Bar,749.0,45.5121682576952,-73.55481594800949
Saint-Houblon,H2X 3K3,Bar,640.0,45.5121682576952,-73.55481594800949
Renard,H2L 2H2,Cocktail Bar,895.0,45.526991277453526,-73.55821162462234
Rebel Brasserie Urbaine,H2L 2J1,Bar,751.0,45.526991277453526,-73.55821162462234
Bar l'aigle Noir,H2L 2H4,Night Club,852.0,45.526991277453526,-73.55821162462234
Bar le Stud,H2K 2H3,Gay Bar,666.0,45.526991277453526,-73.55821162462234
Le Red Tiger,H2L 2A1,Bar,878.0,45.526991277453526,-73.55821162462234
Bistro Tendresse,H2L 2H3,Lounge,899.0,45.526991277453526,-73.55821162462234
Le National,H2L 2G9,Music Venue,953.0,45.526991277453526,-73.55821162462234
District Video Lounge,H2L 2H7,Lounge,802.0,45.526991277453526,-73.55821162462234
Bar Stock&Lounge,H2L 2G8,Night Club,973.0,45.526991277453526,-73.55821162462234
Kamehameha Snack-Bar,H2L 2G7,Bar,980.0,45.526991277453526,-73.55821162462234
Bar le Stud,H2K 2H3,Gay Bar,900.0,45.5291345371163,-73.55923354625702
Bar le Cocktail,H2L 2J5,Night Club,924.0,45.5291345371163,-73.55923354625702
L'Astral 2000,H2K 1T6,Cocktail Bar,291.0,45.5291345371163,-73.55923354625702
Bar Fullum,H2K 1W1,Sports Bar,351.0,45.5291345371163,-73.55923354625702
Astral 2000,H2K 1T6,Karaoke Bar,296.0,45.5291345371163,-73.55923354625702
Bar Taboo,H2K 2C8,Night Club,743.0,45.5291345371163,-73.55923354625702
The Kath Women,H2K 2Z9,Pub,649.0,45.5291345371163,-73.55923354625702
Taverne Metro-Pub,H2K 1W6,Bar,668.0,45.5291345371163,-73.55923354625702
Bar Sexe Mania,H2K 1X1,Night Club,847.0,45.5291345371163,-73.55923354625702
Taverne Chez Rocky Enr,H2L 2J5,Bar,913.0,45.5291345371163,-73.55923354625702
Renard,H2L 2H2,Cocktail Bar,481.0,45.52097057660443,-73.5499919950962
Rebel Brasserie Urbaine,H2L 2J1,Bar,308.0,45.52097057660443,-73.5499919950962
Cabaret Mado,H2L 2G6,Night Club,651.0,45.52097057660443,-73.5499919950962
Bar l'aigle Noir,H2L 2H4,Night Club,436.0,45.52097057660443,-73.5499919950962
Bar le Stud,H2K 2H3,Gay Bar,259.0,45.52097057660443,-73.5499919950962
Bistro Tendresse,H2L 2H3,Lounge,489.0,45.52097057660443,-73.5499919950962
Le National,H2L 2G9,Music Venue,519.0,45.52097057660443,-73.5499919950962
Le Red Tiger,H2L 2A1,Bar,652.0,45.52097057660443,-73.5499919950962
District Video Lounge,H2L 2H7,Lounge,367.0,45.52097057660443,-73.5499919950962
Yer'Mad Bistro Bar,H2L 1Z2,Cocktail Bar,851.0,45.52097057660443,-73.5499919950962
Rebel Brasserie Urbaine,H2L 2J1,Bar,855.0,45.52836601591233,-73.55117082595825
Bar le Stud,H2K 2H3,Gay Bar,642.0,45.52836601591233,-73.55117082595825
District Video Lounge,H2L 2H7,Lounge,943.0,45.52836601591233,-73.55117082595825
Sky Pub Terrasse,,Gay Bar,849.0,45.52836601591233,-73.55117082595825
Bar le Cocktail,H2L 2J5,Night Club,708.0,45.52836601591233,-73.55117082595825
Complexe Sky,H2L 2J1,Gay Bar,842.0,45.52836601591233,-73.55117082595825
Bar Taboo,H2K 2C8,Night Club,459.0,45.52836601591233,-73.55117082595825
Bar Fullum,H2K 1W1,Sports Bar,395.0,45.52836601591233,-73.55117082595825
Taverne Metro-Pub,H2K 1W6,Bar,534.0,45.52836601591233,-73.55117082595825
L'Astral 2000,H2K 1T6,Cocktail Bar,647.0,45.52836601591233,-73.55117082595825
Upstairs Jazz Bar & Grill,H3G 2H4,Night Club,422.0,45.49168652100804,-73.57676714658737
C'Cho-Colat,H3G 2E2,Lounge,524.0,45.49168652100804,-73.57676714658737
Ye Olde Orchard Pub & Grill,H3G 1Z2,Pub,677.0,45.49168652100804,-73.57676714658737
Le Vin Papillon,H3J 1N6,Wine Bar,996.0,45.49168652100804,-73.57676714658737
Kampai Garden,H3H 1L7,Beer Bar,308.0,45.49168652100804,-73.57676714658737
Le Bird Bar,H3J 1M5,Bar,746.0,45.49168652100804,-73.57676714658737
Le Bureau Bar a Tapas,H3J 1M1,Cocktail Bar,753.0,45.49168652100804,-73.57676714658737
Bar Cloakroom,H3G 1Z8,Cocktail Bar,869.0,45.49168652100804,-73.57676714658737
Escondite,H3G 1V7,Bar,747.0,45.49168652100804,-73.57676714658737
Bar George,H3G 1V9,Hotel Bar,839.0,45.49168652100804,-73.57676714658737
The Kath Women,H2K 2Z9,Pub,136.0,45.53456256501449,-73.55478646466509
Taverne Metro-Pub,H2K 1W6,Bar,231.0,45.53456256501449,-73.55478646466509
Bar Sexe Mania,H2K 1X1,Night Club,244.0,45.53456256501449,-73.55478646466509
Bar Fullum,H2K 1W1,Sports Bar,448.0,45.53456256501449,-73.55478646466509
L'Astral 2000,H2K 1T6,Cocktail Bar,954.0,45.53456256501449,-73.55478646466509
Astral 2000,H2K 1T6,Karaoke Bar,957.0,45.53456256501449,-73.55478646466509
Pro-Max Pub,H2K 3P2,Bar,426.0,45.53456256501449,-73.55478646466509
Pro Max Pub,H2K 3P9,Bar,453.0,45.53456256501449,-73.55478646466509
Accès Décor,H2H 1R9,Home Improvement Service,746.0,45.53456256501449,-73.55478646466509
Tiradito,H2Z 1N2,Bar,278.0,45.50206,-73.56295
Escondite,H3B 3C4,Bar,399.0,45.50206,-73.56295
Terrasse Place d'Armes,H2Y 2X6,Hotel Bar,556.0,45.50206,-73.56295
Monsieur Restaurant + Bar,H2Z 1N4,Bar,298.0,45.50206,-73.56295
Nyks Bistro Pub,H3B 2W4,Bar,544.0,45.50206,-73.56295
Pub Wolf & Workman,H2Y 1Z5,Restaurant,663.0,45.50206,-73.56295
